[2026-02-09 18:00] Container for honggfuzz/libpng/libpng_read_fuzzer started in cb16ea4019ac
Campaign launched at 2026-02-09 23:00
Persistent signature found in '/magma_out/libpng_read_fuzzer'. Enabling persistent fuzzing mode
Start time:'2026-02-09.23.00.12' bin:'/magma_out/libpng_read_fuzzer', input:'/magma/targets/libpng/corpus/libpng_read_fuzzer', output:'/magma_shared/output', persistent:true, stdin:true, mutation_rate:5, timeout:1, max_runs:0, threads:1, minimize:false, git_commit:9f448ea9e8b59960970572e24ba4444b9a4b2fe8
[2J[500BEntering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Sz:458 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/261/0/412
Sz:244 Tm:26us (i/b/h/e/p/c) New:0/0/0/2/0/67, Cur:0/0/0/238/0/205
Sz:87 Tm:19us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/234/0/156
Sz:421 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/224/0/156
Sz:463 Tm:20us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/209/0/155
Sz:81 Tm:22us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/193/0/109
Sz:669 Tm:27us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/279/0/358
Sz:128 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/272/0/248
Sz:458 Tm:28us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/301/0/475
Sz:480 Tm:23us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/206/0/101
Sz:231 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/478/0/2608
Sz:120 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/218/0/136
Sz:483 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/282/0/298
Sz:388 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/343/0/524
Sz:238 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/282/0/362
Sz:474 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/293/0/431
Sz:431 Tm:25us (i/b/h/e/p/c) New:0/0/0/1/0/59, Cur:0/0/0/308/0/371
Sz:6077 Tm:56us (i/b/h/e/p/c) New:0/0/0/1/0/31, Cur:0/0/0/253/0/1222
Sz:376 Tm:89us (i/b/h/e/p/c) New:0/0/0/1/0/99, Cur:0/0/0/493/0/2942
Sz:102 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/208/0/149
Sz:218 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/465/0/2560
Sz:560 Tm:28us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/290/0/280
Sz:218 Tm:54us (i/b/h/e/p/c) New:0/0/0/2/0/42, Cur:0/0/0/448/0/1504
Sz:411 Tm:27us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/244/0/357
Sz:99 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/234/0/156
Sz:99 Tm:28us (i/b/h/e/p/c) New:0/0/0/2/0/105, Cur:0/0/0/229/0/161
Sz:400 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/260/0/383
Sz:296 Tm:22us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/193/0/109
Sz:431 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/20, Cur:0/0/0/534/0/2763
Sz:99 Tm:20us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/228/0/158
Sz:384 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/343/0/524
Sz:585 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/284/0/266
Sz:431 Tm:36us (i/b/h/e/p/c) New:0/0/0/3/0/36, Cur:0/0/0/454/0/670
Sz:427 Tm:56us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/528/0/2758
Sz:380 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/343/0/524
Sz:64 Tm:19us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/236/0/235
Sz:384 Tm:28us (i/b/h/e/p/c) New:0/0/0/3/0/166, Cur:0/0/0/268/0/444
Sz:226 Tm:66us (i/b/h/e/p/c) New:0/0/0/12/1/209, Cur:0/0/0/457/0/1702
Sz:260 Tm:26us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/257/0/343
Sz:68 Tm:20us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/242/0/203
Sz:226 Tm:45us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/457/0/1696
Sz:258 Tm:30us (i/b/h/e/p/c) New:0/0/0/3/0/33, Cur:0/0/0/193/0/109
Sz:444 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/272/0/219
Sz:103 Tm:24us (i/b/h/e/p/c) New:0/0/0/1/0/62, Cur:0/0/0/229/0/158
Sz:375 Tm:91us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/490/0/2800
Sz:142 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/284/0/436
Sz:132 Tm:28us (i/b/h/e/p/c) New:0/0/0/1/0/61, Cur:0/0/0/263/0/281
Sz:376 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/260/0/390
Sz:244 Tm:28us (i/b/h/e/p/c) New:0/0/0/1/0/32, Cur:0/0/0/259/0/271
Sz:429 Tm:42us (i/b/h/e/p/c) New:0/0/0/13/0/301, Cur:0/0/0/253/0/491
Sz:741 Tm:31us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/249/0/294
Sz:218 Tm:3351us (i/b/h/e/p/c) New:0/0/0/1/0/89, Cur:0/0/0/225/0/135
Sz:441 Tm:29us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/250/0/292
Sz:757 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/249/0/240
Sz:128 Tm:30us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/400/0/503
Sz:388 Tm:30us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/359/0/324
Sz:234 Tm:56us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/445/0/1860
Sz:242 Tm:64us (i/b/h/e/p/c) New:0/0/0/0/0/15, Cur:0/0/0/454/0/2348
Sz:429 Tm:24us (i/b/h/e/p/c) New:0/0/0/1/0/34, Cur:0/0/0/243/0/213
Sz:451 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/304/0/314
Sz:640 Tm:30us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/343/0/524
Sz:228 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/237/0/216
Sz:427 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/272/0/500
Sz:500 Tm:29us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/240/0/192
Sz:376 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/490/0/2799
Sz:248 Tm:34us (i/b/h/e/p/c) New:0/0/0/11/0/415, Cur:0/0/0/254/0/248
Sz:246 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/460/0/1911
Sz:462 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/245/0/398
Sz:435 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/250/0/231
Sz:745 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/251/0/262
Sz:234 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/469/0/2138
Sz:250 Tm:62us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/457/0/1964
Sz:451 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/316/0/336
Sz:529 Tm:36us (i/b/h/e/p/c) New:0/0/0/4/0/88, Cur:0/0/0/255/0/296
Sz:142 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/282/0/433
Sz:753 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/244/0/284
Sz:753 Tm:20us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/251/0/265
Sz:441 Tm:19us (i/b/h/e/p/c) New:0/0/0/3/0/1, Cur:0/0/0/248/0/208
Sz:99 Tm:20us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/224/0/145
Sz:226 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/378/0/389
Sz:376 Tm:105us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/448/0/2715
Sz:450 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/297/0/296
Sz:437 Tm:24us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/248/0/221
Sz:247 Tm:26us (i/b/h/e/p/c) New:0/0/0/1/0/96, Cur:0/0/0/245/0/278
Sz:409 Tm:117us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/494/0/2844
Sz:449 Tm:31us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/305/0/290
Sz:234 Tm:54us (i/b/h/e/p/c) New:0/0/0/3/0/122, Cur:0/0/0/273/0/335
Sz:165 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/203/0/150
Sz:531 Tm:30us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/249/0/315
Sz:4095 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/254/0/248
Sz:451 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/288/0/283
Sz:376 Tm:60us (i/b/h/e/p/c) New:0/0/0/2/0/2, Cur:0/0/0/447/0/1949
Sz:376 Tm:80us (i/b/h/e/p/c) New:0/0/0/2/0/14, Cur:0/0/0/489/0/2944
Sz:234 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/452/0/1930
Sz:449 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/287/0/270
Sz:432 Tm:30us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/283/0/251
Sz:208 Tm:40us (i/b/h/e/p/c) New:0/0/0/10/0/320, Cur:0/0/0/276/0/303
Sz:433 Tm:240us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/295/0/354
Sz:208 Tm:26us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/267/0/309
Sz:208 Tm:21us (i/b/h/e/p/c) New:0/0/0/10/0/258, Cur:0/0/0/280/0/297
Sz:256 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/253/0/263
Sz:234 Tm:63us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/462/0/2451
Sz:214 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/270/0/314
Sz:525 Tm:29us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/294/0/241
Sz:214 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/276/0/307
Sz:216 Tm:29us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/276/0/294
Sz:558 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/242/0/167
Sz:376 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/502/0/2957
Sz:222 Tm:29us (i/b/h/e/p/c) New:0/0/0/1/0/9, Cur:0/0/0/276/0/305
Sz:223 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/280/0/305
Sz:236 Tm:69us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/468/0/3428
Sz:490 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/242/0/167
Sz:229 Tm:29us (i/b/h/e/p/c) New:0/0/0/3/0/182, Cur:0/0/0/286/0/441
Sz:128 Tm:26us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/264/0/432
Sz:229 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/286/0/441
Sz:136 Tm:26us (i/b/h/e/p/c) New:0/0/0/1/0/123, Cur:0/0/0/257/0/331
Sz:136 Tm:18us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/228/0/200
Sz:202 Tm:26us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/242/0/288
Sz:384 Tm:24us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/254/0/336
Sz:224 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/345/0/390
Sz:224 Tm:26us (i/b/h/e/p/c) New:0/0/0/1/0/31, Cur:0/0/0/268/0/282
Sz:753 Tm:24us (i/b/h/e/p/c) New:0/0/0/1/0/32, Cur:0/0/0/245/0/202
Sz:753 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/249/0/213
Sz:366 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/232/0/203
Sz:222 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/276/0/307
Sz:373 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/309/0/302
Sz:233 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/275/0/397
Sz:240 Tm:37us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/468/0/936
Sz:232 Tm:22us (i/b/h/e/p/c) New:0/0/0/1/0/32, Cur:0/0/0/259/0/236
Sz:68 Tm:19us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/239/0/223
Sz:999 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/250/0/214
Sz:214 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/281/0/314
Sz:380 Tm:20us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/254/0/379
Sz:380 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/397/0/629
Sz:103 Tm:29us (i/b/h/e/p/c) New:0/0/0/6/0/220, Cur:0/0/0/235/0/164
Sz:228 Tm:57us (i/b/h/e/p/c) New:0/0/0/3/0/36, Cur:0/0/0/193/0/109
Sz:236 Tm:80us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/466/0/3430
Sz:218 Tm:48us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/460/0/2513
Sz:908 Tm:21us (i/b/h/e/p/c) New:0/0/0/1/0/28, Cur:0/0/0/243/0/227
Sz:210 Tm:47us (i/b/h/e/p/c) New:0/0/0/14/0/513, Cur:0/0/0/274/0/226
Sz:533 Tm:30us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/305/0/274
Sz:214 Tm:25us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/244/0/214
Sz:224 Tm:28us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/282/0/362
Sz:223 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/267/0/223
Sz:223 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/267/0/245
Sz:462 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/239/0/403
Sz:107 Tm:27us (i/b/h/e/p/c) New:0/0/0/3/0/209, Cur:0/0/0/269/0/220
Sz:237 Tm:28us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/270/0/226
Sz:497 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/255/0/281
Sz:231 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/267/0/241
Sz:380 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/259/0/360
Sz:239 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/267/0/243
Sz:95 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/240/0/222
Sz:388 Tm:11006us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/386/0/518
Sz:239 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/267/0/239
Sz:99 Tm:38us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/235/0/201
Sz:252 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/464/0/2052
Sz:775 Tm:30us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/253/0/211
Sz:519 Tm:34us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/294/0/382
Sz:455 Tm:28us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/288/0/279
Sz:239 Tm:25us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/241/0/205
Sz:384 Tm:31us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/436/0/549
Sz:633 Tm:23us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/262/0/441
Sz:218 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/388/0/484
Sz:431 Tm:29us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/244/0/308
Sz:376 Tm:117us (i/b/h/e/p/c) New:0/0/0/5/0/206, Cur:0/0/0/480/0/3454
Sz:376 Tm:83us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/464/0/2722
Sz:375 Tm:88us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/491/0/2889
Sz:224 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/282/0/362
Sz:386 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/248/0/415
Sz:376 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/247/0/261
Sz:427 Tm:62us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/492/0/2499
Sz:239 Tm:54us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/456/0/965
Sz:2539 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/257/0/338
Sz:384 Tm:34us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/434/0/487
Sz:244 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/457/0/904
Sz:239 Tm:48us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/461/0/927
Sz:598 Tm:24us (i/b/h/e/p/c) New:0/0/0/1/0/30, Cur:0/0/0/242/0/204
Sz:228 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/469/0/2127
Sz:384 Tm:77us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/490/0/2801
Sz:247 Tm:77us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/457/0/3901
Sz:451 Tm:25us (i/b/h/e/p/c) New:0/0/0/3/0/92, Cur:0/0/0/237/0/200
Sz:380 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/274/0/554
Sz:363 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/475/0/2882
Sz:239 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/459/0/1011
Sz:374 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/468/0/2745
Sz:427 Tm:3376us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/336/0/507
Sz:136 Tm:20us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/257/0/331
Sz:374 Tm:37us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/446/0/608
Sz:380 Tm:19us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/234/0/201
Sz:497 Tm:37us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/476/0/921
Sz:136 Tm:24us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/257/0/331
Sz:254 Tm:127us (i/b/h/e/p/c) New:0/0/0/0/0/70, Cur:0/0/0/455/0/7492
Sz:376 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/440/0/1179
Sz:229 Tm:52us (i/b/h/e/p/c) New:0/0/0/8/0/93, Cur:0/0/0/290/0/1686
Sz:228 Tm:18us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/241/0/158
Sz:380 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/242/0/286
Sz:378 Tm:30us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/297/0/451
Sz:380 Tm:20us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/232/0/257
Sz:380 Tm:23us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/266/0/348
Sz:374 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/398/0/666
Sz:588 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/275/0/209
Sz:223 Tm:38us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/257/0/198
Sz:384 Tm:30us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/252/0/263
Sz:377 Tm:123us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/423/0/723
Sz:384 Tm:82us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/420/0/714
Sz:376 Tm:58us (i/b/h/e/p/c) New:0/0/0/13/0/1083, Cur:0/0/0/392/0/474
Sz:376 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/391/0/475
Sz:397 Tm:45us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/236/0/312
Sz:376 Tm:33us (i/b/h/e/p/c) New:0/0/0/7/0/126, Cur:0/0/0/376/0/446
Sz:226 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/380/0/588
Sz:455 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/257/0/247
Sz:450 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/280/0/247
Sz:115 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/222/0/152
Sz:405 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/259/0/270
Sz:281 Tm:94us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/382/0/564
Sz:509 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/247/0/302
Sz:128 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/267/0/166
Sz:224 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/258/0/244
Sz:808 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/233/0/159
Sz:99 Tm:19us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/224/0/112
Sz:115 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/221/0/154
Sz:592 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/275/0/209
Sz:404 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/259/0/192
Sz:513 Tm:29us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/239/0/388
Sz:384 Tm:45us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/262/0/317
Sz:377 Tm:78us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/434/0/836
Sz:118 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/229/0/194
Sz:628 Tm:28us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/240/0/366
Sz:111 Tm:27us (i/b/h/e/p/c) New:0/0/0/2/0/93, Cur:0/0/0/224/0/156
Sz:487 Tm:29us (i/b/h/e/p/c) New:0/0/0/1/0/6, Cur:0/0/0/283/0/363
Sz:243 Tm:32us (i/b/h/e/p/c) New:0/0/0/2/0/2, Cur:0/0/0/219/0/112
Sz:812 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/233/0/159
Sz:218 Tm:251us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/368/0/352
Sz:674 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/12, Cur:0/0/0/235/0/395
Sz:419 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/248/0/244
Sz:136 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/247/0/237
Sz:144 Tm:29us (i/b/h/e/p/c) New:0/0/0/4/0/99, Cur:0/0/0/265/0/313
Sz:222 Tm:191us (i/b/h/e/p/c) New:0/0/0/24/0/606, Cur:0/0/0/428/0/1991
Sz:410 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/14, Cur:0/0/0/374/0/805
Sz:136 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/246/0/235
Sz:234 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/389/0/534
Sz:234 Tm:70us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/380/0/511
Sz:566 Tm:19us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/238/0/160
Sz:525 Tm:26us (i/b/h/e/p/c) New:0/0/0/1/0/10, Cur:0/0/0/264/0/419
Sz:380 Tm:74us (i/b/h/e/p/c) New:0/0/0/2/0/9, Cur:0/0/0/419/0/824
Sz:450 Tm:24us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/288/0/253
Sz:144 Tm:22us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/247/0/234
