[2026-02-10 07:57] Container for honggfuzz/php/json started in 9f0c8baddeab
/magma/targets/php/corpus/json/1.json: exit_code 137
/magma/targets/php/corpus/json/10.json: exit_code 137
/magma/targets/php/corpus/json/11.json: exit_code 137
/magma/targets/php/corpus/json/12.json: exit_code 137
Campaign launched at 2026-02-10 12:57
Persistent signature found in '/magma_out/json'. Enabling persistent fuzzing mode
Start time:'2026-02-10.12.57.29' bin:'/magma_out/json', input:'/magma/targets/php/corpus/json', output:'/magma_shared/output', persistent:true, stdin:true, mutation_rate:5, timeout:1, max_runs:0, threads:1, minimize:false, git_commit:9f448ea9e8b59960970572e24ba4444b9a4b2fe8
[2J[500BEntering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Sz:28 Tm:76us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/487/0/317
Sz:37 Tm:76us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/490/0/346
Sz:39 Tm:76us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/490/0/346
Sz:27 Tm:110us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/491/0/347
Sz:49 Tm:104us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:59 Tm:95us (i/b/h/e/p/c) New:0/0/0/1/0/32, Cur:0/0/0/490/0/346
Sz:16 Tm:78us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:76 Tm:227us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/516/0/426
Sz:52 Tm:81us (i/b/h/e/p/c) New:0/0/0/2/0/91, Cur:0/0/0/489/0/345
Sz:125 Tm:88us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/322
Sz:115 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/486/0/316
Sz:137 Tm:107us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/485/0/335
Sz:24 Tm:138us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/483/0/313
Sz:109 Tm:120us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/366
Sz:34 Tm:69us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:30 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:68 Tm:165us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/483/0/313
Sz:51 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/479/0/309
Sz:72 Tm:92us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:13 Tm:84us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:68 Tm:148us (i/b/h/e/p/c) New:0/0/0/7/0/243, Cur:0/0/0/596/0/1374
Sz:72 Tm:159us (i/b/h/e/p/c) New:0/0/0/12/0/233, Cur:0/0/0/595/0/841
Sz:24 Tm:96us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/494/0/350
Sz:34 Tm:106us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/489/0/345
Sz:45 Tm:134us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/485/0/327
Sz:119 Tm:243us (i/b/h/e/p/c) New:0/0/0/1/0/27, Cur:0/0/0/481/0/311
Sz:33 Tm:96us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/493/0/349
Thread 0 (pid=745) initial speed set at 156 us/exec
Sz:59 Tm:98us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/490/0/346
Sz:112 Tm:337us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/326
Sz:23 Tm:89us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/487/0/317
Sz:134 Tm:417us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/495/0/335
Sz:49 Tm:175us (i/b/h/e/p/c) New:0/0/0/1/0/30, Cur:0/0/0/481/0/311
Sz:68 Tm:119us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/572/0/760
Sz:78 Tm:99us (i/b/h/e/p/c) New:0/0/0/1/0/41, Cur:0/0/0/575/0/659
Sz:8 Tm:82us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/505/0/385
Sz:8 Tm:117us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/490/0/346
Sz:30 Tm:364us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/494/0/350
Sz:30 Tm:76us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/493/0/349
Sz:20 Tm:137us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/488/0/344
Sz:26 Tm:88us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/488/0/344
Sz:46 Tm:194us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/487/0/343
Sz:48 Tm:214us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/488/0/344
Sz:16 Tm:116us (i/b/h/e/p/c) New:0/0/0/1/0/11, Cur:0/0/0/484/0/314
Sz:31 Tm:91us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/486/0/316
Sz:116 Tm:126us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/483/0/313
Sz:22 Tm:93us (i/b/h/e/p/c) New:0/0/0/1/0/5, Cur:0/0/0/482/0/312
Sz:33 Tm:128us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/483/0/313
Sz:121 Tm:125us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/479/0/919
Sz:12 Tm:119us (i/b/h/e/p/c) New:0/0/0/2/0/3, Cur:0/0/0/525/0/413
Sz:68 Tm:121us (i/b/h/e/p/c) New:0/0/0/3/0/7, Cur:0/0/0/573/0/615
Sz:38 Tm:79us (i/b/h/e/p/c) New:0/0/0/2/0/60, Cur:0/0/0/481/0/311
Sz:30 Tm:95us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/487/0/343
Sz:52 Tm:84us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/489/0/345
Sz:16 Tm:104us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/487/0/317
Sz:56 Tm:99us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:68 Tm:100us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/588/0/766
Sz:82 Tm:102us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/571/0/849
Sz:93 Tm:507us (i/b/h/e/p/c) New:0/0/0/27/0/794, Cur:0/0/0/625/0/1313
Sz:82 Tm:103us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/571/0/679
Sz:31 Tm:96us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/483/0/313
Sz:36 Tm:130us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:56 Tm:95us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/489/0/345
Sz:62 Tm:106us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/489/0/345
Sz:6019 Tm:181us (i/b/h/e/p/c) New:0/0/0/2/0/118, Cur:0/0/0/573/0/655
Sz:90 Tm:120us (i/b/h/e/p/c) New:0/0/0/2/0/32, Cur:0/0/0/588/0/884
Sz:93 Tm:128us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/572/0/774
Sz:102 Tm:130us (i/b/h/e/p/c) New:0/0/0/2/0/44, Cur:0/0/0/610/0/1100
Sz:72 Tm:140us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/574/0/670
Sz:68 Tm:146us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/505/0/387
Sz:84 Tm:350us (i/b/h/e/p/c) New:0/0/0/1/0/5, Cur:0/0/0/503/0/383
Sz:28 Tm:2789us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/535/0/459
Sz:28 Tm:101us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/488/0/344
Sz:39 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/490/0/346
Sz:37 Tm:110us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/491/0/347
Sz:26 Tm:100us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/310
Sz:23 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:94 Tm:147us (i/b/h/e/p/c) New:0/0/0/1/0/34, Cur:0/0/0/631/0/1737
Sz:113 Tm:175us (i/b/h/e/p/c) New:0/0/0/0/0/11, Cur:0/0/0/615/0/1311
Sz:68 Tm:130us (i/b/h/e/p/c) New:0/0/0/1/0/4, Cur:0/0/0/571/0/703
Sz:69 Tm:128us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/616/0/1088
Sz:25 Tm:90us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/491/0/375
Sz:121 Tm:96us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/505/0/385
Sz:71 Tm:101us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/569/0/723
Sz:91 Tm:144us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/568/0/626
Sz:35 Tm:352us (i/b/h/e/p/c) New:0/0/0/1/0/5, Cur:0/0/0/516/0/346
Sz:30 Tm:111us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/495/0/351
Sz:30 Tm:78us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/493/0/349
Sz:37 Tm:101us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/491/0/347
Sz:71 Tm:101us (i/b/h/e/p/c) New:0/0/0/1/0/8, Cur:0/0/0/489/0/345
Sz:41 Tm:78us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/482/0/312
Sz:35 Tm:128us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:50 Tm:102us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/481/0/311
Sz:38 Tm:74us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:72 Tm:104us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/479/0/309
Sz:102 Tm:2468us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/573/0/679
Sz:94 Tm:245us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/590/0/674
Sz:109 Tm:156us (i/b/h/e/p/c) New:0/0/0/3/0/134, Cur:0/0/0/634/0/1560
Sz:127 Tm:152us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/619/0/1231
Sz:271 Tm:229us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/613/0/1109
Sz:70 Tm:96us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/577/0/637
Sz:32 Tm:89us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:64 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/481/0/311
Sz:35 Tm:92us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/494/0/350
Sz:34 Tm:102us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/490/0/346
Sz:49 Tm:81us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/491/0/347
Sz:60 Tm:258us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:20 Tm:89us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/485/0/315
Sz:8 Tm:135us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/482/0/312
Sz:69 Tm:100us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/310
Sz:73 Tm:94us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/480/0/310
Sz:109 Tm:414us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/618/0/1190
Sz:117 Tm:458us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/611/0/1185
Sz:123 Tm:395us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/503/0/383
Sz:121 Tm:385us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/590/0/726
Sz:81 Tm:699us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/589/0/869
Sz:121 Tm:405us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/611/0/1117
Sz:102 Tm:165us (i/b/h/e/p/c) New:0/0/0/3/0/69, Cur:0/0/0/616/0/1028
Sz:68 Tm:300us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/587/0/685
Sz:83 Tm:464us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/627/0/1475
Sz:71 Tm:117us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/506/0/386
Sz:159 Tm:143us (i/b/h/e/p/c) New:0/0/0/1/0/7, Cur:0/0/0/556/0/618
Sz:39 Tm:80us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/489/0/345
Sz:38 Tm:78us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/489/0/345
Sz:24 Tm:106us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/488/0/344
Sz:8 Tm:91us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:36 Tm:125us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/490/0/346
Sz:107 Tm:128us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/617/0/1423
Sz:14 Tm:115us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/483/0/313
Sz:29 Tm:97us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/481/0/311
Sz:40 Tm:381us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:127 Tm:126us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/621/0/1271
Sz:135 Tm:145us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/612/0/1098
Sz:135 Tm:341us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/617/0/1183
Sz:174 Tm:276us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/630/0/1638
Sz:68 Tm:218us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/635/0/1503
Sz:159 Tm:95us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/568/0/568
Sz:16 Tm:353us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/491/0/347
Sz:25 Tm:193us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/513/0/409
Sz:34 Tm:117us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:81 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/481/0/311
Sz:80 Tm:153us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/584/0/664
Sz:129 Tm:107us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/586/0/680
Sz:192 Tm:144us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/631/0/1545
Sz:105 Tm:119us (i/b/h/e/p/c) New:0/0/0/1/0/6, Cur:0/0/0/630/0/1412
Sz:102 Tm:131us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/633/0/1465
Sz:90 Tm:402us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/597/0/911
Sz:68 Tm:143us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/609/0/699
Sz:33 Tm:110us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/513/0/425
Sz:29 Tm:215us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/496/0/352
Sz:38 Tm:233us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/494/0/350
Sz:38 Tm:280us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/495/0/351
Sz:78 Tm:106us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/310
Sz:63 Tm:122us (i/b/h/e/p/c) New:0/0/0/1/0/32, Cur:0/0/0/481/0/311
Sz:107 Tm:181us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/598/0/1064
Sz:117 Tm:138us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/631/0/1461
Sz:284 Tm:189us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/636/0/1818
Sz:109 Tm:108us (i/b/h/e/p/c) New:0/0/0/0/0/29, Cur:0/0/0/578/0/984
Sz:82 Tm:112us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/575/0/607
Sz:32 Tm:99us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/489/0/345
Sz:33 Tm:110us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:92 Tm:383us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/481/0/345
Sz:44 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/490/0/346
Sz:46 Tm:209us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:16 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/485/0/315
Sz:37 Tm:102us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/483/0/313
Sz:50 Tm:304us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:29 Tm:138us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/483/0/313
Sz:93 Tm:110us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/310
Sz:123 Tm:96us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/310
Sz:64 Tm:94us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/505/0/387
Sz:16 Tm:139us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/517/0/403
Sz:41 Tm:147us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/517/0/465
Sz:34 Tm:110us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/513/0/425
Sz:19 Tm:121us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/491/0/427
Sz:25 Tm:104us (i/b/h/e/p/c) New:0/0/0/1/0/27, Cur:0/0/0/484/0/322
Sz:71 Tm:144us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:32 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:8 Tm:559us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/480/0/310
Sz:50 Tm:74us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:67 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:11 Tm:124us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/310
Sz:131 Tm:102us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/569/0/667
Sz:115 Tm:123us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/612/0/1142
Sz:14 Tm:94us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/525/0/425
Sz:30 Tm:105us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/310
Sz:94 Tm:121us (i/b/h/e/p/c) New:0/0/0/1/0/4, Cur:0/0/0/628/0/1344
Sz:186 Tm:94us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/588/0/630
Sz:134 Tm:475us (i/b/h/e/p/c) New:0/0/0/0/0/14, Cur:0/0/0/617/0/1129
Sz:12 Tm:184us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/526/0/410
Sz:39 Tm:110us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/489/0/345
Sz:34 Tm:197us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/517/0/415
Sz:24 Tm:85us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/514/0/344
Sz:53 Tm:94us (i/b/h/e/p/c) New:0/0/0/1/0/31, Cur:0/0/0/488/0/344
Sz:73 Tm:78us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:60 Tm:145us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/492/0/350
Sz:33 Tm:103us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:81 Tm:115us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/480/0/310
Sz:90 Tm:102us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/573/0/949
Sz:115 Tm:118us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/612/0/992
Sz:113 Tm:171us (i/b/h/e/p/c) New:0/0/0/5/0/11, Cur:0/0/0/587/0/653
Sz:16 Tm:93us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/527/0/409
Sz:108 Tm:142us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/629/0/1279
Sz:192 Tm:156us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/630/0/1448
Sz:190 Tm:120us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/572/0/730
Sz:114 Tm:126us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/591/0/745
Sz:37 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/491/0/347
Sz:68 Tm:78us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/492/0/350
Sz:20 Tm:96us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:69 Tm:109us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/489/0/345
Sz:16 Tm:83us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/487/0/317
Sz:37 Tm:102us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/483/0/313
Sz:97 Tm:132us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/481/0/311
Sz:113 Tm:122us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/627/0/1481
Sz:127 Tm:371us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/593/0/1095
Sz:117 Tm:108us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/528/0/466
Sz:158 Tm:201us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/590/0/780
Sz:32 Tm:83us (i/b/h/e/p/c) New:0/0/0/1/0/30, Cur:0/0/0/488/0/344
Sz:38 Tm:337us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/481/0/311
Sz:32 Tm:132us (i/b/h/e/p/c) New:0/0/0/2/0/34, Cur:0/0/0/518/0/424
Sz:27 Tm:117us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/493/0/349
Sz:21 Tm:100us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/488/0/344
Sz:29 Tm:175us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:62 Tm:77us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:106 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/505/0/385
Sz:116 Tm:90us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/529/0/447
Sz:36 Tm:99us (i/b/h/e/p/c) New:0/0/0/1/0/90, Cur:0/0/0/516/0/410
Sz:40 Tm:264us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/489/0/345
Sz:16 Tm:544us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/487/0/317
Sz:105 Tm:411us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/613/0/1045
Sz:114 Tm:98us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/529/0/465
Sz:28 Tm:179us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/508/0/430
Sz:34 Tm:102us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/517/0/415
Sz:25 Tm:82us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/489/0/345
Sz:69 Tm:125us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/482/0/312
Sz:135 Tm:284us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/613/0/1077
Sz:124 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/528/0/508
Sz:36 Tm:106us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/488/0/344
Sz:41 Tm:89us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/482/0/312
Sz:80 Tm:134us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/491/0/347
Sz:75 Tm:277us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/479/0/309
Sz:94 Tm:103us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/585/0/631
Sz:142 Tm:178us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/618/0/1340
Sz:114 Tm:121us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/590/0/718
Sz:61 Tm:173us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/530/0/464
Sz:64 Tm:98us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/487/0/329
Sz:28 Tm:110us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/484/0/320
