[2026-02-09 18:05] Container for honggfuzz/openssl/asn1parse started in 8cc075d4fc81
Campaign launched at 2026-02-09 23:05
Persistent signature found in '/magma_out/asn1parse'. Enabling persistent fuzzing mode
Start time:'2026-02-09.23.05.29' bin:'/magma_out/asn1parse', input:'/magma/targets/openssl/corpus/asn1parse', output:'/magma_shared/output', persistent:true, stdin:true, mutation_rate:5, timeout:1, max_runs:0, threads:1, minimize:false, git_commit:9f448ea9e8b59960970572e24ba4444b9a4b2fe8
[2J[500BEntering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Sz:128 Tm:1008us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/32/0/1519
Sz:136 Tm:1356us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/25/0/862
Sz:32 Tm:167us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/76
Sz:64 Tm:304us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/16/0/94
Sz:256 Tm:1040us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/180
Sz:512 Tm:2193us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/288
Sz:218 Tm:430us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/17/0/61
Sz:2048 Tm:9413us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/18/0/324
Sz:132 Tm:219us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/23/0/261
Sz:16 Tm:87us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/15/0/60
Sz:4 Tm:80us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/11/0/60
Sz:8 Tm:100us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/11/0/62
Sz:16 Tm:214us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/66
Sz:32 Tm:254us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/74
Sz:256 Tm:1657us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:258 Tm:1633us (i/b/h/e/p/c) New:0/0/0/1/0/2, Cur:0/0/0/12/0/160
Sz:32 Tm:248us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/11/0/66
Sz:64 Tm:457us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/74
Sz:256 Tm:1618us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/122
Sz:512 Tm:3231us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/160
Sz:64 Tm:367us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/25/0/280
Sz:128 Tm:708us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/25/0/511
Sz:256 Tm:2130us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/25/0/984
Sz:1573 Tm:2379us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/11/0/59
Sz:128 Tm:358us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/16/0/142
Sz:192 Tm:756us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/12/0/185
Sz:512 Tm:334us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:16 Tm:103us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/16/0/68
Sz:32 Tm:172us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/78
Sz:48 Tm:259us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/12/0/89
Sz:128 Tm:828us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/122
Sz:256 Tm:1601us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/160
Sz:6 Tm:34us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/15/0/62
Sz:4 Tm:118us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/60
Sz:8 Tm:105us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/11/0/62
Sz:16 Tm:168us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/66
Sz:32 Tm:260us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/74
Sz:128 Tm:584us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/142
Sz:256 Tm:1192us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/228
Sz:8 Tm:91us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/62
Sz:16 Tm:176us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/66
Sz:32 Tm:221us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/74
Sz:256 Tm:1522us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/110
Sz:512 Tm:7002us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/161
Sz:8 Tm:70us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/63
Sz:16 Tm:128us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/69
Sz:32 Tm:200us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/79
Sz:64 Tm:389us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/96
Sz:128 Tm:918us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/143
Sz:256 Tm:1911us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/189
Sz:131 Tm:68us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/13/0/160
Sz:3399 Tm:7714us (i/b/h/e/p/c) New:0/0/0/1/0/15, Cur:0/0/0/16/0/64
Sz:16 Tm:70us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/15/0/60
Sz:32 Tm:96us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/61
Sz:64 Tm:192us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/64
Sz:128 Tm:326us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/69
Sz:256 Tm:532us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/80
Sz:128 Tm:622us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/122
Sz:256 Tm:1092us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/160
Sz:256 Tm:1145us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/19/0/141
Sz:128 Tm:686us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/101
Sz:256 Tm:1400us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/144
Sz:512 Tm:1066us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/101
Sz:1024 Tm:2207us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/144
Sz:128 Tm:917us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/122
Sz:256 Tm:1620us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/160
Sz:16 Tm:98us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/66
Sz:1089 Tm:1980us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/76
Sz:32 Tm:175us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/74
Sz:64 Tm:1877us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/89
Sz:128 Tm:1165us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/114
Sz:128 Tm:472us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/142
Sz:256 Tm:1132us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/228
Sz:256 Tm:979us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/12/0/185
Sz:603 Tm:2009us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/62
Sz:128 Tm:957us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/122
Sz:256 Tm:2033us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/160
Sz:11 Tm:33us (i/b/h/e/p/c) New:0/0/0/0/0/20, Cur:0/0/0/14/0/60
Sz:128 Tm:689us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/119
Sz:256 Tm:1343us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/168
Sz:128 Tm:1052us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/122
Sz:256 Tm:1958us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/160
Sz:22 Tm:90us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:9 Tm:93us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/63
Sz:5 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/15, Cur:0/0/0/10/0/59
Sz:609 Tm:1161us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:256 Tm:1430us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/228
Sz:1854 Tm:978us (i/b/h/e/p/c) New:0/0/0/0/0/85, Cur:0/0/0/17/0/79
Sz:128 Tm:913us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/122
Sz:256 Tm:1658us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/160
Sz:6 Tm:96us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/10/0/59
Sz:256 Tm:2420us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/101
Sz:512 Tm:2323us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/143
Sz:512 Tm:1442us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/16/0/228
Sz:128 Tm:721us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/101
Sz:256 Tm:1396us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/144
Sz:128 Tm:887us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/122
Sz:256 Tm:1737us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/11/0/160
Sz:256 Tm:1188us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/143
Sz:512 Tm:2285us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/189
Sz:256 Tm:1201us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/206
Sz:512 Tm:2313us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/290
Sz:7 Tm:104us (i/b/h/e/p/c) New:0/0/0/0/0/22, Cur:0/0/0/10/0/59
Entering phase 2/3: Switching to the Feedback Driven Mode
Setting maximum input size to 15940 bytes (previously 15940 bytes)
Entering phase 3/3: Dynamic Main (Feedback Driven Mode)
Sz:7 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:36 Tm:211us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:19 Tm:23us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/14/0/60
Sz:7 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:17 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:16 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/61
Sz:51 Tm:84us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Thread 0 (pid=6955) initial speed set at 239 us/exec
Sz:7 Tm:48us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:10 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:14 Tm:38us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/13/0/60
Sz:33 Tm:92us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:18 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:33 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:36 Tm:175us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:36 Tm:89us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/12/0/60
Sz:32 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/61
Sz:192 Tm:179us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:9 Tm:141us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/14/0/60
Sz:18 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:10 Tm:87us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:14 Tm:77us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:21 Tm:108us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/60
Sz:27 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:5 Tm:62us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:10 Tm:39us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:9 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/10/0/59
Sz:29 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:10 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/24, Cur:0/0/0/14/0/60
Sz:36 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:15 Tm:84us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/60
Sz:11 Tm:74us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:5 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/10/0/59
Sz:21 Tm:136us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:37 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:40 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:522 Tm:241us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:27 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:37 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:5 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:29 Tm:90us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/60
Sz:45 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:16 Tm:138us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:20 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:45 Tm:83us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:8 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:5 Tm:49us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:36 Tm:38us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:35 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:11 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/14/0/60
Sz:57 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/10/0/59
Sz:48 Tm:60us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:14 Tm:96us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:18 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:25 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:15 Tm:82us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:15 Tm:69us (i/b/h/e/p/c) New:0/0/0/0/0/17, Cur:0/0/0/14/0/60
Sz:53 Tm:87us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/61
Sz:43 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:13 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:18 Tm:89us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:7 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/12/0/60
Sz:5 Tm:49us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:21 Tm:99us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/13/0/60
Sz:17 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:14 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:15 Tm:63us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/14/0/60
Sz:30 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:36 Tm:39us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:46 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:8 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/13/0/60
Sz:13 Tm:56us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:26 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/10/0/59
Sz:11 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/14/0/60
Sz:15 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/13/0/60
Sz:37 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/12, Cur:0/0/0/10/0/59
Sz:43 Tm:48us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:37 Tm:57us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:12 Tm:40us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:44 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:15 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:25 Tm:45us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:15 Tm:57us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:44 Tm:70us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:21 Tm:105us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:10 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:14 Tm:80us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:26 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:37 Tm:56us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:20 Tm:60us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/13/0/60
Sz:10 Tm:40us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:15 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:22 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:15 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:45 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:57 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:55 Tm:161us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:23 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:18 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:19 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:40 Tm:49us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:22 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:11 Tm:51us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:14 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:28 Tm:148us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:50 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:50 Tm:127us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:5 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:5 Tm:45us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:19 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:21 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:11 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:30 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:25 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:60 Tm:82us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/12/0/60
Sz:53 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:50 Tm:64us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:60 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/12/0/60
Sz:31 Tm:51us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:18 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:26 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:26 Tm:64us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:54 Tm:69us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/10/0/59
Sz:52 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:57 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/10/0/59
Sz:64 Tm:120us (i/b/h/e/p/c) New:0/0/0/0/0/32, Cur:0/0/0/14/0/60
Sz:60 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/12/0/60
Sz:58 Tm:70us (i/b/h/e/p/c) New:0/0/0/0/0/16, Cur:0/0/0/10/0/59
Sz:62 Tm:104us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:30 Tm:70us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/60
Sz:52 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:12 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/10/0/59
Sz:15 Tm:56us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:10 Tm:63us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:33 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:57 Tm:62us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:53 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/10/0/59
Sz:37 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:73 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/19, Cur:0/0/0/15/0/60
Sz:46 Tm:60us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:67 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/13/0/60
Sz:16 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:12 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:54 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/13/0/60
